,Patient,Frame,Cluster,Pose
10991,Therapist_2,3578,0,Standing
10992,Therapist_2,3579,0,Standing
10993,Therapist_2,3580,0,Standing
10994,Therapist_2,3581,0,Standing
10995,Therapist_2,3582,0,Standing
10996,Therapist_2,3583,0,Standing
10997,Therapist_2,3584,0,Standing
10998,Therapist_2,3585,0,Standing
10999,Therapist_2,3586,0,Standing
11000,Therapist_2,3588,0,Standing
11001,Therapist_2,3589,0,Standing
11002,Therapist_2,3590,0,Standing
11003,Therapist_2,3591,0,Standing
11004,Therapist_2,3592,0,Standing
11005,Therapist_2,3593,0,Standing
11006,Therapist_2,3594,0,Standing
11007,Therapist_2,3595,0,Standing
11008,Therapist_2,3596,0,Standing
11009,Therapist_2,3597,0,Standing
11010,Therapist_2,3599,0,Standing
11011,Therapist_2,3600,0,Standing
11012,Therapist_2,3601,0,Standing
11013,Therapist_2,3602,0,Standing
11014,Therapist_2,3603,0,Standing
11015,Therapist_2,3604,0,Standing
11016,Therapist_2,3605,0,Standing
11017,Therapist_2,3606,0,Standing
11018,Therapist_2,3607,0,Standing
11019,Therapist_2,3608,0,Standing
11020,Therapist_2,3610,0,Standing
11021,Therapist_2,3611,0,Standing
11022,Therapist_2,3612,0,Standing
11023,Therapist_2,3613,0,Standing
11024,Therapist_2,3614,0,Standing
11025,Therapist_2,3615,0,Standing
11026,Therapist_2,3616,0,Standing
11027,Therapist_2,3617,0,Standing
11028,Therapist_2,3618,0,Standing
11029,Therapist_2,3619,0,Standing
11030,Therapist_2,3621,0,Standing
11031,Therapist_2,3622,0,Standing
11032,Therapist_2,3623,0,Standing
11033,Therapist_2,3624,0,Standing
11034,Therapist_2,3625,0,Standing
11035,Therapist_2,3626,0,Standing
11036,Therapist_2,3627,0,Standing
11037,Therapist_2,3628,0,Standing
11038,Therapist_2,3629,0,Standing
11039,Therapist_2,3630,0,Standing
11040,Therapist_2,3632,0,Standing
11041,Therapist_2,3633,0,Standing
11042,Therapist_2,3634,0,Standing
11043,Therapist_2,3635,0,Standing
11044,Therapist_2,3636,0,Standing
11045,Therapist_2,3637,0,Standing
11046,Therapist_2,3638,0,Standing
11047,Therapist_2,3639,0,Standing
11048,Therapist_2,3640,0,Standing
11049,Therapist_2,3641,0,Standing
11050,Therapist_2,3643,0,Standing
11051,Therapist_2,3644,0,Standing
11052,Therapist_2,3645,0,Standing
11053,Therapist_2,3646,0,Standing
11054,Therapist_2,3647,0,Standing
11055,Therapist_2,3648,0,Standing
11056,Therapist_2,3649,0,Standing
11057,Therapist_2,3650,0,Standing
11058,Therapist_2,3651,0,Standing
11059,Therapist_2,3652,0,Standing
11060,Therapist_2,3654,0,Standing
11061,Therapist_2,3655,0,Standing
11062,Therapist_2,3656,0,Standing
11063,Therapist_2,3657,0,Standing
11064,Therapist_2,3658,0,Standing
11065,Therapist_2,3659,0,Standing
11066,Therapist_2,3660,0,Standing
11067,Therapist_2,3661,0,Standing
11068,Therapist_2,3662,0,Standing
11069,Therapist_2,3663,0,Standing
11070,Therapist_2,3665,0,Standing
11071,Therapist_2,3666,0,Standing
11072,Therapist_2,3667,0,Standing
11073,Therapist_2,3668,0,Standing
11074,Therapist_2,3669,0,Standing
11075,Therapist_2,3670,0,Standing
11076,Therapist_2,3671,0,Standing
11077,Therapist_2,3672,0,Standing
11078,Therapist_2,3673,0,Standing
11079,Therapist_2,3674,0,Standing
11080,Therapist_2,3677,0,Standing
11081,Therapist_2,3678,0,Standing
11082,Therapist_2,3679,0,Standing
11083,Therapist_2,3680,0,Standing
11084,Therapist_2,3681,0,Standing
11085,Therapist_2,3682,0,Standing
11086,Therapist_2,3683,0,Standing
11087,Therapist_2,3684,0,Standing
11088,Therapist_2,3685,0,Standing
11089,Therapist_2,3686,0,Standing
11090,Therapist_2,3688,0,Standing
11091,Therapist_2,3689,0,Standing
11092,Therapist_2,3690,0,Standing
11093,Therapist_2,3691,0,Standing
11094,Therapist_2,3692,0,Standing
11095,Therapist_2,3693,0,Standing
11096,Therapist_2,3694,0,Standing
11097,Therapist_2,3695,0,Standing
11098,Therapist_2,3696,0,Standing
11099,Therapist_2,3697,0,Standing
11100,Therapist_2,3699,0,Standing
11101,Therapist_2,3700,0,Standing
11102,Therapist_2,3701,0,Standing
11103,Therapist_2,3702,0,Standing
11104,Therapist_2,4571,0,Standing
11105,Therapist_2,4572,0,Standing
11106,Therapist_2,4573,0,Standing
11107,Therapist_2,4574,0,Standing
11108,Therapist_2,4575,0,Standing
11109,Therapist_2,4577,0,Standing
11110,Therapist_2,4578,0,Standing
11111,Therapist_2,4579,0,Standing
11112,Therapist_2,4580,0,Standing
11113,Therapist_2,4581,0,Standing
11114,Therapist_2,4582,0,Standing
11115,Therapist_2,4583,0,Standing
11116,Therapist_2,4584,0,Standing
11117,Therapist_2,4585,0,Standing
11118,Therapist_2,4586,0,Standing
11119,Therapist_2,4588,0,Standing
11120,Therapist_2,4589,0,Standing
11121,Therapist_2,4590,0,Standing
11122,Therapist_2,4591,0,Standing
11123,Therapist_2,4592,0,Standing
11124,Therapist_2,4593,0,Standing
11125,Therapist_2,4594,0,Standing
11126,Therapist_2,4595,0,Standing
11127,Therapist_2,4596,0,Standing
11128,Therapist_2,4597,0,Standing
11129,Therapist_2,4599,0,Standing
11130,Therapist_2,4600,0,Standing
11131,Therapist_2,4601,0,Standing
11132,Therapist_2,4602,0,Standing
11133,Therapist_2,4603,0,Standing
11134,Therapist_2,4604,0,Standing
11135,Therapist_2,4605,0,Standing
11136,Therapist_2,4606,0,Standing
11137,Therapist_2,4607,0,Standing
11138,Therapist_2,4608,0,Standing
11139,Therapist_2,4610,0,Standing
11140,Therapist_2,4611,0,Standing
11141,Therapist_2,4612,0,Standing
11142,Therapist_2,4613,0,Standing
11143,Therapist_2,4614,0,Standing
11144,Therapist_2,4615,0,Standing
11145,Therapist_2,4616,0,Standing
11146,Therapist_2,4617,0,Standing
11147,Therapist_2,4618,0,Standing
11148,Therapist_2,4619,0,Standing
11149,Therapist_2,4621,0,Standing
11150,Therapist_2,4622,0,Standing
11151,Therapist_2,4623,0,Standing
11152,Therapist_2,4624,0,Standing
11153,Therapist_2,4625,0,Standing
11154,Therapist_2,4626,0,Standing
11155,Therapist_2,4627,0,Standing
11156,Therapist_2,4628,0,Standing
11157,Therapist_2,4629,0,Standing
11158,Therapist_2,4630,0,Standing
11159,Therapist_2,4632,0,Standing
11160,Therapist_2,4633,0,Standing
11161,Therapist_2,4634,0,Standing
11162,Therapist_2,4635,0,Standing
11163,Therapist_2,4636,0,Standing
11164,Therapist_2,4637,0,Standing
11165,Therapist_2,4638,0,Standing
11166,Therapist_2,4639,0,Standing
11167,Therapist_2,4640,0,Standing
11168,Therapist_2,4641,0,Standing
11169,Therapist_2,4643,0,Standing
11170,Therapist_2,4644,0,Standing
11171,Therapist_2,4645,0,Standing
11172,Therapist_2,4646,0,Standing
11173,Therapist_2,4647,0,Standing
11174,Therapist_2,4648,0,Standing
11175,Therapist_2,4649,0,Standing
11176,Therapist_2,4650,0,Standing
11177,Therapist_2,4651,0,Standing
11178,Therapist_2,4652,0,Standing
11179,Therapist_2,4654,0,Standing
11180,Therapist_2,4655,0,Standing
11181,Therapist_2,4656,0,Standing
11182,Therapist_2,4657,0,Standing
11183,Therapist_2,4658,0,Standing
11184,Therapist_2,4659,0,Standing
11185,Therapist_2,4660,0,Standing
11186,Therapist_2,4661,0,Standing
11187,Therapist_2,4662,0,Standing
11188,Therapist_2,4663,0,Standing
11189,Therapist_2,4665,0,Standing
11190,Therapist_2,4666,0,Standing
11191,Therapist_2,4667,0,Standing
11192,Therapist_2,4668,0,Standing
11193,Therapist_2,4669,0,Standing
11194,Therapist_2,4670,0,Standing
11195,Therapist_2,4671,0,Standing
11196,Therapist_2,4672,0,Standing
11197,Therapist_2,4673,0,Standing
11198,Therapist_2,4674,0,Standing
11199,Therapist_2,8486,0,Standing
11200,Therapist_2,8488,0,Standing
11201,Therapist_2,8489,0,Standing
11202,Therapist_2,8490,0,Standing
11203,Therapist_2,8491,0,Standing
11204,Therapist_2,8492,0,Standing
11205,Therapist_2,8493,0,Standing
11206,Therapist_2,8494,0,Standing
11207,Therapist_2,8495,0,Standing
11208,Therapist_2,8496,0,Standing
11209,Therapist_2,8497,0,Standing
11210,Therapist_2,8499,0,Standing
11211,Therapist_2,8500,0,Standing
11212,Therapist_2,8501,0,Standing
11213,Therapist_2,8502,0,Standing
11214,Therapist_2,8503,0,Standing
11215,Therapist_2,8504,0,Standing
11216,Therapist_2,8505,0,Standing
11217,Therapist_2,8506,0,Standing
11218,Therapist_2,8507,0,Standing
11219,Therapist_2,8508,0,Standing
11220,Therapist_2,8510,0,Standing
11221,Therapist_2,8511,0,Standing
11222,Therapist_2,8512,0,Standing
11223,Therapist_2,8513,0,Standing
11224,Therapist_2,8514,0,Standing
11225,Therapist_2,8752,0,Standing
11226,Therapist_2,8754,0,Standing
11227,Therapist_2,8755,0,Standing
11228,Therapist_2,8756,0,Standing
11229,Therapist_2,8757,0,Standing
11230,Therapist_2,8758,0,Standing
11231,Therapist_2,8759,0,Standing
11232,Therapist_2,8760,0,Standing
11233,Therapist_2,8761,0,Standing
11234,Therapist_2,8762,0,Standing
11235,Therapist_2,8763,0,Standing
11236,Therapist_2,8765,0,Standing
11237,Therapist_2,8766,0,Standing
11238,Therapist_2,8767,0,Standing
11239,Therapist_2,8768,0,Standing
11240,Therapist_2,8769,0,Standing
11241,Therapist_2,8770,0,Standing
11242,Therapist_2,8771,0,Standing
11243,Therapist_2,8772,0,Standing
11244,Therapist_2,8773,0,Standing
11245,Therapist_2,8774,0,Standing
11246,Therapist_2,8776,0,Standing
11247,Therapist_2,8777,0,Standing
11248,Therapist_2,8778,0,Standing
11249,Therapist_2,8779,0,Standing
11250,Therapist_2,8780,0,Standing
11251,Therapist_2,8781,0,Standing
11252,Therapist_2,8782,0,Standing
11253,Therapist_2,8783,0,Standing
11254,Therapist_2,8784,0,Standing
11255,Therapist_2,8785,0,Standing
11256,Therapist_2,8788,0,Standing
11257,Therapist_2,8789,0,Standing
11258,Therapist_2,8790,0,Standing
11259,Therapist_2,8791,0,Standing
11260,Therapist_2,8792,0,Standing
11261,Therapist_2,8793,0,Standing
11262,Therapist_2,8794,0,Standing
11263,Therapist_2,8795,0,Standing
11264,Therapist_2,8796,0,Standing
11265,Therapist_2,8797,0,Standing
11266,Therapist_2,8799,0,Standing
11267,Therapist_2,8800,0,Standing
11268,Therapist_2,8801,0,Standing
11269,Therapist_2,8802,0,Standing
11270,Therapist_2,8803,0,Standing
11271,Therapist_2,8804,0,Standing
11272,Therapist_2,8805,0,Standing
11273,Therapist_2,8806,0,Standing
11274,Therapist_2,8807,0,Standing
11275,Therapist_2,8808,0,Standing
11276,Therapist_2,8810,0,Standing
11277,Therapist_2,8811,0,Standing
11278,Therapist_2,8812,0,Standing
11279,Therapist_2,8813,0,Standing
11280,Therapist_2,8814,0,Standing
11281,Therapist_2,8815,0,Standing
11282,Therapist_2,8816,0,Standing
11283,Therapist_2,8817,0,Standing
11284,Therapist_2,8818,0,Standing
11285,Therapist_2,8819,0,Standing
11286,Therapist_2,8821,0,Standing
11287,Therapist_2,8822,0,Standing
11288,Therapist_2,8823,0,Standing
11289,Therapist_2,8824,0,Standing
11290,Therapist_2,8825,0,Standing
11291,Therapist_2,8826,0,Standing
11292,Therapist_2,8827,0,Standing
11293,Therapist_2,8828,0,Standing
11294,Therapist_2,8829,0,Standing
11295,Therapist_2,8830,0,Standing
11296,Therapist_2,8832,0,Standing
11297,Therapist_2,8833,0,Standing
11298,Therapist_2,8834,0,Standing
11299,Therapist_2,8835,0,Standing
11300,Therapist_2,8836,0,Standing
11301,Therapist_2,8837,0,Standing
11302,Therapist_2,8838,0,Standing
11303,Therapist_2,8839,0,Standing
11304,Therapist_2,8840,0,Standing
11305,Therapist_2,8841,0,Standing
11306,Therapist_2,8843,0,Standing
11307,Therapist_2,8844,0,Standing
11308,Therapist_2,8845,0,Standing
11309,Therapist_2,8846,0,Standing
11310,Therapist_2,8847,0,Standing
11311,Therapist_2,8848,0,Standing
11312,Therapist_2,8849,0,Standing
11313,Therapist_2,8850,0,Standing
11314,Therapist_2,8851,0,Standing
11315,Therapist_2,8852,0,Standing
11316,Therapist_2,8854,0,Standing
11317,Therapist_2,8855,0,Standing
11318,Therapist_2,8856,0,Standing
11319,Therapist_2,8857,0,Standing
11320,Therapist_2,8858,0,Standing
11321,Therapist_2,8859,0,Standing
11322,Therapist_2,8860,0,Standing
11323,Therapist_2,8861,0,Standing
11324,Therapist_2,8862,0,Standing
11325,Therapist_2,8863,0,Standing
11326,Therapist_2,8865,0,Standing
11327,Therapist_2,8866,0,Standing
11328,Therapist_2,8867,0,Standing
11329,Therapist_2,8868,0,Standing
11330,Therapist_2,8869,0,Standing
11331,Therapist_2,8870,0,Standing
11332,Therapist_2,8871,0,Standing
11333,Therapist_2,8872,0,Standing
11334,Therapist_2,8873,0,Standing
11335,Therapist_2,8874,0,Standing
11336,Therapist_2,8876,0,Standing
11337,Therapist_2,8877,0,Standing
11338,Therapist_2,8878,0,Standing
11339,Therapist_2,8879,0,Standing
11340,Therapist_2,8880,0,Standing
11341,Therapist_2,8881,0,Standing
11342,Therapist_2,8882,0,Standing
11343,Therapist_2,8883,0,Standing
11344,Therapist_2,8884,0,Standing
11345,Therapist_2,8885,0,Standing
11346,Therapist_2,8887,0,Standing
11347,Therapist_2,8888,0,Standing
11348,Therapist_2,8889,0,Standing
11349,Therapist_2,8890,0,Standing
11350,Therapist_2,8891,0,Standing
11351,Therapist_2,8892,0,Standing
11352,Therapist_2,8893,0,Standing
11353,Therapist_2,8894,0,Standing
11354,Therapist_2,8895,0,Standing
11355,Therapist_2,8896,0,Standing
11356,Therapist_2,8899,0,Standing
11357,Therapist_2,8900,0,Standing
11358,Therapist_2,8901,0,Standing
11359,Therapist_2,8902,0,Standing
11360,Therapist_2,8903,0,Standing
11361,Therapist_2,8904,0,Standing
11362,Therapist_2,8905,0,Standing
11363,Therapist_2,8906,0,Standing
11364,Therapist_2,8907,0,Standing
11365,Therapist_2,8908,0,Standing
11366,Therapist_2,8910,0,Standing
11367,Therapist_2,8911,0,Standing
11368,Therapist_2,8912,0,Standing
11369,Therapist_2,8913,0,Standing
11370,Therapist_2,8914,0,Standing
11371,Therapist_2,8915,0,Standing
11372,Therapist_2,8916,0,Standing
11373,Therapist_2,8917,0,Standing
11374,Therapist_2,8918,0,Standing
11375,Therapist_2,8919,0,Standing
11376,Therapist_2,8921,0,Standing
11377,Therapist_2,8922,0,Standing
11378,Therapist_2,8923,0,Standing
11379,Therapist_2,8924,0,Standing
11380,Therapist_2,8925,0,Standing
11381,Therapist_2,8926,0,Standing
11382,Therapist_2,8927,0,Standing
11383,Therapist_2,8928,0,Standing
11384,Therapist_2,8929,0,Standing
11385,Therapist_2,8930,0,Standing
11386,Therapist_2,8932,0,Standing
11387,Therapist_2,8933,0,Standing
11388,Therapist_2,8934,0,Standing
11389,Therapist_2,8935,0,Standing
11390,Therapist_2,8936,0,Standing
11391,Therapist_2,8937,0,Standing
11392,Therapist_2,8938,0,Standing
11393,Therapist_2,8939,0,Standing
11394,Therapist_2,8940,0,Standing
11395,Therapist_2,8941,0,Standing
11396,Therapist_2,8943,0,Standing
11397,Therapist_2,8944,0,Standing
11398,Therapist_2,8945,0,Standing
11399,Therapist_2,8946,0,Standing
11400,Therapist_2,8947,0,Standing
11401,Therapist_2,8948,0,Standing
11402,Therapist_2,8949,0,Standing
11403,Therapist_2,8950,0,Standing
11404,Therapist_2,8951,0,Standing
11405,Therapist_2,8952,0,Standing
11406,Therapist_2,8954,0,Standing
11407,Therapist_2,8955,0,Standing
11408,Therapist_2,8956,0,Standing
11409,Therapist_2,8957,0,Standing
11410,Therapist_2,8958,0,Standing
11411,Therapist_2,8959,0,Standing
11412,Therapist_2,8960,0,Standing
11413,Therapist_2,8961,0,Standing
11414,Therapist_2,8962,0,Standing
11415,Therapist_2,8963,0,Standing
11416,Therapist_2,8965,0,Standing
11417,Therapist_2,8966,0,Standing
11418,Therapist_2,8967,0,Standing
11419,Therapist_2,8968,0,Standing
11420,Therapist_2,8969,0,Standing
11421,Therapist_2,8970,0,Standing
11422,Therapist_2,8971,0,Standing
11423,Therapist_2,8972,0,Standing
11424,Therapist_2,8973,0,Standing
11425,Therapist_2,8974,0,Standing
11426,Therapist_2,8976,0,Standing
11427,Therapist_2,8977,0,Standing
11428,Therapist_2,8978,0,Standing
11429,Therapist_2,8979,0,Standing
11430,Therapist_2,8980,0,Standing
11431,Therapist_2,8981,0,Standing
11432,Therapist_2,8982,0,Standing
11433,Therapist_2,8983,0,Standing
11434,Therapist_2,8984,0,Standing
11435,Therapist_2,8985,0,Standing
11436,Therapist_2,8987,0,Standing
11437,Therapist_2,8988,0,Standing
11438,Therapist_2,8989,0,Standing
11439,Therapist_2,8990,0,Standing
11440,Therapist_2,8991,0,Standing
11441,Therapist_2,8992,0,Standing
11442,Therapist_2,8993,0,Standing
11443,Therapist_2,8994,0,Standing
11444,Therapist_2,8995,0,Standing
11445,Therapist_2,8996,0,Standing
11446,Therapist_2,8998,0,Standing
11447,Therapist_2,8999,0,Standing
11448,Therapist_2,9000,0,Standing
11449,Therapist_2,9001,0,Standing
11450,Therapist_2,9002,0,Standing
11451,Therapist_2,9003,0,Standing
11452,Therapist_2,9004,0,Standing
11453,Therapist_2,9005,0,Standing
11454,Therapist_2,9006,0,Standing
11455,Therapist_2,9007,0,Standing
11456,Therapist_2,9010,0,Standing
11457,Therapist_2,9011,0,Standing
11458,Therapist_2,9012,0,Standing
11459,Therapist_2,9013,0,Standing
11460,Therapist_2,9014,0,Standing
11461,Therapist_2,9015,0,Standing
11462,Therapist_2,9016,0,Standing
11463,Therapist_2,9017,0,Standing
11464,Therapist_2,9018,0,Standing
11465,Therapist_2,9019,0,Standing
11466,Therapist_2,9021,0,Standing
11467,Therapist_2,9022,0,Standing
11468,Therapist_2,9023,0,Standing
11469,Therapist_2,9024,0,Standing
11470,Therapist_2,9025,0,Standing
11471,Therapist_2,9026,0,Standing
11472,Therapist_2,9027,0,Standing
11473,Therapist_2,9028,0,Standing
11474,Therapist_2,9029,0,Standing
11475,Therapist_2,9030,0,Standing
11476,Therapist_2,9032,0,Standing
11477,Therapist_2,9033,0,Standing
11478,Therapist_2,9034,0,Standing
11479,Therapist_2,9035,0,Standing
11480,Therapist_2,9036,0,Standing
11481,Therapist_2,9037,0,Standing
11482,Therapist_2,9038,0,Standing
11483,Therapist_2,9039,0,Standing
11484,Therapist_2,9040,0,Standing
11485,Therapist_2,9041,0,Standing
11486,Therapist_2,9043,0,Standing
11487,Therapist_2,9044,0,Standing
11488,Therapist_2,9045,0,Standing
11489,Therapist_2,9046,0,Standing
11490,Therapist_2,9047,0,Standing
11491,Therapist_2,9048,0,Standing
11492,Therapist_2,9049,0,Standing
11493,Therapist_2,9050,0,Standing
11494,Therapist_2,9051,0,Standing
11495,Therapist_2,9052,0,Standing
11496,Therapist_2,9054,0,Standing
11497,Therapist_2,9055,0,Standing
11498,Therapist_2,9056,0,Standing
11499,Therapist_2,9057,0,Standing
11500,Therapist_2,9058,0,Standing
11501,Therapist_2,9059,0,Standing
11502,Therapist_2,9060,0,Standing
11503,Therapist_2,9061,0,Standing
11504,Therapist_2,9062,0,Standing
11505,Therapist_2,9063,0,Standing
11506,Therapist_2,9065,0,Standing
11507,Therapist_2,9066,0,Standing
11508,Therapist_2,9067,0,Standing
11509,Therapist_2,9068,0,Standing
11510,Therapist_2,9069,0,Standing
11511,Therapist_2,9070,0,Standing
11512,Therapist_2,9071,0,Standing
11513,Therapist_2,9072,0,Standing
11514,Therapist_2,9073,0,Standing
11515,Therapist_2,9074,0,Standing
11516,Therapist_2,9076,0,Standing
11517,Therapist_2,9077,0,Standing
11518,Therapist_2,9078,0,Standing
11519,Therapist_2,9079,0,Standing
11520,Therapist_2,9080,0,Standing
11521,Therapist_2,9081,0,Standing
11522,Therapist_2,9082,0,Standing
11523,Therapist_2,9083,0,Standing
11524,Therapist_2,9084,0,Standing
11525,Therapist_2,9085,0,Standing
11526,Therapist_2,9087,0,Standing
11527,Therapist_2,9088,0,Standing
11528,Therapist_2,9089,0,Standing
11529,Therapist_2,9090,0,Standing
11530,Therapist_2,9091,0,Standing
11531,Therapist_2,9092,0,Standing
11532,Therapist_2,9093,0,Standing
11533,Therapist_2,9094,0,Standing
11534,Therapist_2,9095,0,Standing
11535,Therapist_2,9096,0,Standing
11536,Therapist_2,9098,0,Standing
11537,Therapist_2,9099,0,Standing
11538,Therapist_2,9100,0,Standing
11539,Therapist_2,9101,0,Standing
11540,Therapist_2,9102,0,Standing
11541,Therapist_2,9103,0,Standing
11542,Therapist_2,9104,0,Standing
11543,Therapist_2,9105,0,Standing
11544,Therapist_2,9106,0,Standing
11545,Therapist_2,9107,0,Standing
11546,Therapist_2,9109,0,Standing
11547,Therapist_2,9110,0,Standing
11548,Therapist_2,9111,0,Standing
11549,Therapist_2,9112,0,Standing
11550,Therapist_2,9113,0,Standing
11551,Therapist_2,9114,0,Standing
11552,Therapist_2,9115,0,Standing
11553,Therapist_2,9116,0,Standing
11554,Therapist_2,9117,0,Standing
11555,Therapist_2,9118,0,Standing
11556,Therapist_2,9121,0,Standing
11557,Therapist_2,9122,0,Standing
11558,Therapist_2,9123,0,Standing
11559,Therapist_2,9124,0,Standing
11560,Therapist_2,9125,0,Standing
11561,Therapist_2,9126,0,Standing
11562,Therapist_2,9138,0,Standing
11563,Therapist_2,9139,0,Standing
11564,Therapist_2,9140,0,Standing
11565,Therapist_2,9141,0,Standing
11566,Therapist_2,9143,0,Standing
11567,Therapist_2,9144,0,Standing
11568,Therapist_2,9145,0,Standing
11569,Therapist_2,9146,0,Standing
11570,Therapist_2,9147,0,Standing
11571,Therapist_2,9148,0,Standing
11572,Therapist_2,9149,0,Standing
11573,Therapist_2,9150,0,Standing
11574,Therapist_2,9151,0,Standing
11575,Therapist_2,9152,0,Standing
11576,Therapist_2,9154,0,Standing
11577,Therapist_2,9155,0,Standing
11578,Therapist_2,9156,0,Standing
11579,Therapist_2,9157,0,Standing
